"Method","M","C2ST_Accuracy","AUC","P_Value","Classifier"
"ctgan",50,0.918625678119349,0.965462753950339,2.30472782787233e-101,"RF"
"ctgan",50,0.909584086799277,0.96919761953622,3.41406060443251e-96,"RF"
"ctgan",50,0.91500904159132,0.966375949107326,2.89242328997268e-99,"RF"
"ctgan",50,0.920433996383363,0.964600861892058,1.98379163681078e-102,"RF"
"ctgan",50,0.925858951175407,0.970962446131746,1.08694653225854e-105,"RF"
"ctgan",50,0.929475587703436,0.973845680279089,6.37683524859927e-108,"RF"
"ctgan",50,0.91500904159132,0.965739790683357,2.89242328997268e-99,"RF"
"ctgan",50,0.940325497287523,0.974553663041248,6.43789800231578e-115,"RF"
"ctgan",50,0.913200723327306,0.967555920377591,3.12749798637423e-98,"RF"
"ctgan",50,0.938517179023508,0.977262466652986,1.01861205499692e-113,"RF"
"ctgan",50,0.913200723327306,0.959419248922635,3.12749798637423e-98,"RF"
"ctgan",50,0.929475587703436,0.972080853683562,6.37683524859927e-108,"RF"
"ctgan",50,0.925858951175407,0.971044531089678,1.08694653225854e-105,"RF"
"ctgan",50,0.916817359855335,0.966304124769136,2.61298716072784e-100,"RF"
"ctgan",50,0.933092224231465,0.977282987892469,3.34592896337321e-110,"RF"
"ctgan",50,0.920433996383363,0.972953006361584,1.98379163681078e-102,"RF"
"ctgan",50,0.933092224231465,0.965729530063616,3.34592896337321e-110,"RF"
"ctgan",50,0.929475587703436,0.973917504617279,6.37683524859927e-108,"RF"
"ctgan",50,0.924050632911392,0.968920582803201,1.3631050558277e-104,"RF"
"ctgan",50,0.922242314647378,0.967340447363021,1.66549652018311e-103,"RF"
"ctgan",50,0.909584086799277,0.962405089267392,3.41406060443251e-96,"RF"
"ctgan",50,0.934900542495479,0.975189821465216,2.32023203852007e-111,"RF"
"ctgan",50,0.925858951175407,0.970654627539503,1.08694653225854e-105,"RF"
"ctgan",50,0.929475587703436,0.972070593063821,6.37683524859927e-108,"RF"
"ctgan",50,0.922242314647378,0.973035091319516,1.66549652018311e-103,"RF"
"ctgan",50,0.918625678119349,0.972788836445721,2.30472782787233e-101,"RF"
"ctgan",50,0.929475587703436,0.973486558588139,6.37683524859927e-108,"RF"
"ctgan",50,0.933092224231465,0.969577262466653,3.34592896337321e-110,"RF"
"ctgan",50,0.93128390596745,0.973394213010466,4.68564499815477e-109,"RF"
"ctgan",50,0.924050632911392,0.970110814693207,1.3631050558277e-104,"RF"
"ctgan",50,0.904159132007233,0.933408577878104,3.30053174026483e-93,"NN"
"ctgan",50,0.904159132007233,0.943505027703673,3.30053174026483e-93,"NN"
"ctgan",50,0.891500904159132,0.932731376975169,1.48384865694527e-86,"NN"
"ctgan",50,0.911392405063291,0.926226144059101,3.30474430412263e-97,"NN"
"ctgan",50,0.91500904159132,0.931028114098091,2.89242328997268e-99,"NN"
"ctgan",50,0.929475587703436,0.958116150215473,6.37683524859927e-108,"NN"
"ctgan",50,0.913200723327306,0.948655858813872,3.12749798637423e-98,"NN"
"ctgan",50,0.905967450271248,0.952082905807511,3.41055863414309e-94,"NN"
"ctgan",50,0.880650994575045,0.921875641288734,3.57277708038986e-81,"NN"
"ctgan",50,0.905967450271248,0.940221629386415,3.41055863414309e-94,"NN"
"ctgan",50,0.925858951175407,0.953129489021137,1.08694653225854e-105,"NN"
"ctgan",50,0.88245931283906,0.918920582803201,4.73651123300566e-82,"NN"
"ctgan",50,0.89873417721519,0.923763595321157,2.64043155951609e-90,"NN"
"ctgan",50,0.895117540687161,0.941165606402627,2.05767118940466e-88,"NN"
"ctgan",50,0.918625678119349,0.953704083726657,2.30472782787233e-101,"NN"
"ctgan",50,0.916817359855335,0.958485532526165,2.61298716072784e-100,"NN"
"ctgan",50,0.891500904159132,0.908003283398317,1.48384865694527e-86,"NN"
"ctgan",50,0.913200723327306,0.940242150625898,3.12749798637423e-98,"NN"
"ctgan",50,0.895117540687161,0.925302688282372,2.05767118940466e-88,"NN"
"ctgan",50,0.911392405063291,0.946521649907654,3.30474430412263e-97,"NN"
"ctgan",50,0.916817359855335,0.939667555920378,2.61298716072784e-100,"NN"
"ctgan",50,0.927667269439421,0.9540119023189,8.43963079568985e-107,"NN"
"ctgan",50,0.891500904159132,0.936835624871742,1.48384865694527e-86,"NN"
"ctgan",50,0.893309222423146,0.927190642314796,1.76412532756912e-87,"NN"
"ctgan",50,0.896925858951175,0.924912784732198,2.35397477701911e-89,"NN"
"ctgan",50,0.913200723327306,0.949189411040427,3.12749798637423e-98,"NN"
"ctgan",50,0.911392405063291,0.940673096655038,3.30474430412263e-97,"NN"
"ctgan",50,0.900542495479204,0.943217730350913,2.9030764827536e-91,"NN"
"ctgan",50,0.902350813743219,0.937122922224502,3.12759546516286e-92,"NN"
"ctgan",50,0.924050632911392,0.960989123743074,1.3631050558277e-104,"NN"
"ctgan",50,0.889692585895118,0.936917709829674,1.22484060794304e-85,"NN"
"ctgan",50,0.895117540687161,0.945577672891443,2.05767118940466e-88,"NN"
"ctgan",50,0.911392405063291,0.949681920788016,3.30474430412263e-97,"NN"
"ctgan",50,0.909584086799277,0.944613174635748,3.41406060443251e-96,"NN"
"ctgan",50,0.925858951175407,0.960619741432382,1.08694653225854e-105,"NN"
"ctgan",50,0.925858951175407,0.950831110199056,1.08694653225854e-105,"NN"
"ctgan",50,0.909584086799277,0.948306997742664,3.41406060443251e-96,"NN"
"ctgan",50,0.911392405063291,0.954750666940283,3.30474430412263e-97,"NN"
"ctgan",50,0.907775768535262,0.951877693412682,3.44966092385567e-95,"NN"
"ctgan",50,0.89873417721519,0.938949312538477,2.64043155951609e-90,"NN"
"ctgan",50,0.891500904159132,0.935255489431562,1.48384865694527e-86,"NN"
"ctgan",50,0.904159132007233,0.945823927765237,3.30053174026483e-93,"NN"
"ctgan",50,0.922242314647378,0.960558177713934,1.66549652018311e-103,"NN"
"ctgan",50,0.924050632911392,0.945064641904371,1.3631050558277e-104,"NN"
"ctgan",50,0.911392405063291,0.940508926739175,3.30474430412263e-97,"NN"
"ctgan",50,0.902350813743219,0.932115739790683,3.12759546516286e-92,"NN"
"ctgan",50,0.900542495479204,0.938785142622614,2.9030764827536e-91,"NN"
"ctgan",50,0.886075949367089,0.926061974143238,7.89624781632997e-84,"NN"
"ctgan",50,0.924050632911392,0.947486148163349,1.3631050558277e-104,"NN"
"ctgan",50,0.900542495479204,0.946808947260415,2.9030764827536e-91,"NN"
"tvae",5,0.817359855334539,0.644233531705315,1.25151672075395e-54,"KNN"
"tvae",5,0.820976491862568,0.665606402626719,5.95734734394429e-56,"KNN"
"tvae",5,0.817359855334539,0.680330391955674,1.25151672075395e-54,"KNN"
"tvae",5,0.793851717902351,0.674174020110815,1.55979744793666e-46,"KNN"
"tvae",5,0.817359855334539,0.645926533962651,1.25151672075395e-54,"KNN"
"tvae",5,0.89873417721519,0.905540734660374,2.64043155951609e-90,"RF"
"tvae",5,0.893309222423146,0.908331623230043,1.76412532756912e-87,"RF"
"tvae",5,0.89873417721519,0.91998768725631,2.64043155951609e-90,"RF"
"tvae",5,0.896925858951175,0.913441411861276,2.35397477701911e-89,"RF"
"tvae",5,0.907775768535262,0.907408167453314,3.44966092385567e-95,"RF"
"tvae",5,0.824593128390597,0.758834393597373,2.69937401581659e-57,"NN"
"tvae",5,0.84629294755877,0.722306587317874,7.91126192440282e-66,"NN"
"tvae",5,0.864376130198915,0.792325056433409,1.33065052993146e-73,"NN"
"tvae",5,0.826401446654611,0.719926123537862,5.63938910392889e-58,"NN"
"tvae",5,0.835443037974684,0.795033860045147,1.85301040743129e-61,"NN"
"tvae",10,0.817359855334539,0.644233531705315,1.25151672075395e-54,"KNN"
"tvae",10,0.79746835443038,0.656484711676585,1.00514857289592e-47,"KNN"
"tvae",10,0.820976491862568,0.665606402626719,5.95734734394429e-56,"KNN"
"tvae",10,0.817359855334539,0.680330391955674,1.25151672075395e-54,"KNN"
"tvae",10,0.793851717902351,0.674174020110815,1.55979744793666e-46,"KNN"
"tvae",10,0.817359855334539,0.645926533962651,1.25151672075395e-54,"KNN"
"tvae",10,0.802893309222423,0.64877898625077,1.51152186105246e-49,"KNN"
"tvae",10,0.811934900542496,0.680320131335933,1.10053917994574e-52,"KNN"
"tvae",10,0.79746835443038,0.654832751898215,1.00514857289592e-47,"KNN"
"tvae",10,0.808318264014466,0.699189411040427,2.05074189044255e-51,"KNN"
"tvae",10,0.89873417721519,0.905540734660374,2.64043155951609e-90,"RF"
"tvae",10,0.905967450271248,0.913502975579725,3.41055863414309e-94,"RF"
"tvae",10,0.893309222423146,0.908331623230043,1.76412532756912e-87,"RF"
"tvae",10,0.89873417721519,0.91998768725631,2.64043155951609e-90,"RF"
"tvae",10,0.896925858951175,0.913441411861276,2.35397477701911e-89,"RF"
"tvae",10,0.907775768535262,0.907408167453314,3.44966092385567e-95,"RF"
"tvae",10,0.907775768535262,0.911871537040837,3.44966092385567e-95,"RF"
"tvae",10,0.89873417721519,0.924348450646419,2.64043155951609e-90,"RF"
"tvae",10,0.895117540687161,0.915565360147753,2.05767118940466e-88,"RF"
"tvae",10,0.905967450271248,0.928432177303509,3.41055863414309e-94,"RF"
"tvae",10,0.824593128390597,0.758834393597373,2.69937401581659e-57,"NN"
"tvae",10,0.840867992766727,0.749558793351118,1.28690346177642e-63,"NN"
"tvae",10,0.84629294755877,0.722306587317874,7.91126192440282e-66,"NN"
"tvae",10,0.864376130198915,0.792325056433409,1.33065052993146e-73,"NN"
"tvae",10,0.826401446654611,0.719926123537862,5.63938910392889e-58,"NN"
"tvae",10,0.835443037974684,0.795033860045147,1.85301040743129e-61,"NN"
"tvae",10,0.851717902350814,0.765811615021547,4.28983831852359e-68,"NN"
"tvae",10,0.860759493670886,0.796388261851016,5.37560898824311e-72,"NN"
"tvae",10,0.820976491862568,0.741801764826596,5.95734734394429e-56,"NN"
"tvae",10,0.833634719710669,0.773773855940899,9.45804072435067e-61,"NN"
"tvae",50,0.817359855334539,0.644233531705315,1.25151672075395e-54,"KNN"
"tvae",50,0.79746835443038,0.656484711676585,1.00514857289592e-47,"KNN"
"tvae",50,0.815551537070524,0.642427662630823,5.63256958791629e-54,"KNN"
"tvae",50,0.815551537070524,0.651190231890006,5.63256958791629e-54,"KNN"
"tvae",50,0.817359855334539,0.680022573363431,1.25151672075395e-54,"KNN"
"tvae",50,0.815551537070524,0.668828237225528,5.63256958791629e-54,"KNN"
"tvae",50,0.792043399638336,0.654822491278473,6.0432858558338e-46,"KNN"
"tvae",50,0.810126582278481,0.654914836856146,4.77873840570446e-52,"KNN"
"tvae",50,0.811934900542496,0.680894726041453,1.10053917994574e-52,"KNN"
"tvae",50,0.81374321880651,0.676339010876257,2.50466469992628e-53,"KNN"
"tvae",50,0.808318264014466,0.662969423353171,2.05074189044255e-51,"KNN"
"tvae",50,0.820976491862568,0.665606402626719,5.95734734394429e-56,"KNN"
"tvae",50,0.817359855334539,0.651857172173199,1.25151672075395e-54,"KNN"
"tvae",50,0.810126582278481,0.656864354607018,4.77873840570446e-52,"KNN"
"tvae",50,0.808318264014466,0.647116765852658,2.05074189044255e-51,"KNN"
"tvae",50,0.790235081374322,0.6733531705315,2.3158515517285e-45,"KNN"
"tvae",50,0.81374321880651,0.701210753129489,2.50466469992628e-53,"KNN"
"tvae",50,0.824593128390597,0.685142622614406,2.69937401581659e-57,"KNN"
"tvae",50,0.819168173598553,0.661933100759286,2.74725684146031e-55,"KNN"
"tvae",50,0.806509945750452,0.6686230248307,8.69833515782636e-51,"KNN"
"tvae",50,0.811934900542496,0.666283603529653,1.10053917994574e-52,"KNN"
"tvae",50,0.806509945750452,0.656915657705725,8.69833515782636e-51,"KNN"
"tvae",50,0.817359855334539,0.680330391955674,1.25151672075395e-54,"KNN"
"tvae",50,0.804701627486438,0.667432792940694,3.6469121985121e-50,"KNN"
"tvae",50,0.811934900542496,0.673814898419865,1.10053917994574e-52,"KNN"
"tvae",50,0.815551537070524,0.669823517340447,5.63256958791629e-54,"KNN"
"tvae",50,0.819168173598553,0.673055612558999,2.74725684146031e-55,"KNN"
"tvae",50,0.810126582278481,0.632464600861892,4.77873840570446e-52,"KNN"
"tvae",50,0.806509945750452,0.67270675148779,8.69833515782636e-51,"KNN"
"tvae",50,0.804701627486438,0.649507490252411,3.6469121985121e-50,"KNN"
"tvae",50,0.810126582278481,0.64348450646419,4.77873840570446e-52,"KNN"
"tvae",50,0.810126582278481,0.683347014159655,4.77873840570446e-52,"KNN"
"tvae",50,0.815551537070524,0.655612558998564,5.63256958791629e-54,"KNN"
"tvae",50,0.793851717902351,0.674174020110815,1.55979744793666e-46,"KNN"
"tvae",50,0.810126582278481,0.665308844654217,4.77873840570446e-52,"KNN"
"tvae",50,0.804701627486438,0.664098091524728,3.6469121985121e-50,"KNN"
"tvae",50,0.793851717902351,0.666273342909912,1.55979744793666e-46,"KNN"
"tvae",50,0.806509945750452,0.67220398112046,8.69833515782636e-51,"KNN"
"tvae",50,0.81374321880651,0.662015185717217,2.50466469992628e-53,"KNN"
"tvae",50,0.815551537070524,0.671229222245024,5.63256958791629e-54,"KNN"
"tvae",50,0.819168173598553,0.653334701415966,2.74725684146031e-55,"KNN"
"tvae",50,0.820976491862568,0.633264929201724,5.95734734394429e-56,"KNN"
"tvae",50,0.81374321880651,0.657715986045557,2.50466469992628e-53,"KNN"
"tvae",50,0.815551537070524,0.643833367535399,5.63256958791629e-54,"KNN"
"tvae",50,0.817359855334539,0.645926533962651,1.25151672075395e-54,"KNN"
"tvae",50,0.815551537070524,0.670264723989329,5.63256958791629e-54,"KNN"
"tvae",50,0.802893309222423,0.64877898625077,1.51152186105246e-49,"KNN"
"tvae",50,0.811934900542496,0.680320131335933,1.10053917994574e-52,"KNN"
"tvae",50,0.79746835443038,0.654832751898215,1.00514857289592e-47,"KNN"
"tvae",50,0.808318264014466,0.699189411040427,2.05074189044255e-51,"KNN"
"tvae",50,0.89873417721519,0.905540734660374,2.64043155951609e-90,"RF"
"tvae",50,0.905967450271248,0.913502975579725,3.41055863414309e-94,"RF"
"tvae",50,0.907775768535262,0.917114713728709,3.44966092385567e-95,"RF"
"tvae",50,0.907775768535262,0.911656064026267,3.44966092385567e-95,"RF"
"tvae",50,0.896925858951175,0.914375128257747,2.35397477701911e-89,"RF"
"tvae",50,0.886075949367089,0.909193515288323,7.89624781632997e-84,"RF"
"tvae",50,0.904159132007233,0.917463574799918,3.30053174026483e-93,"RF"
"tvae",50,0.900542495479204,0.905479170941925,2.9030764827536e-91,"RF"
"tvae",50,0.911392405063291,0.920736712497435,3.30474430412263e-97,"RF"
"tvae",50,0.904159132007233,0.911656064026267,3.30053174026483e-93,"RF"
"tvae",50,0.904159132007233,0.919105273958547,3.30053174026483e-93,"RF"
"tvae",50,0.893309222423146,0.908331623230043,1.76412532756912e-87,"RF"
"tvae",50,0.907775768535262,0.913338805663862,3.44966092385567e-95,"RF"
"tvae",50,0.904159132007233,0.916971065052329,3.30053174026483e-93,"RF"
"tvae",50,0.900542495479204,0.905397085983993,2.9030764827536e-91,"RF"
"tvae",50,0.904159132007233,0.924717832957111,3.30053174026483e-93,"RF"
"tvae",50,0.896925858951175,0.915596142006977,2.35397477701911e-89,"RF"
"tvae",50,0.896925858951175,0.906751487789862,2.35397477701911e-89,"RF"
"tvae",50,0.902350813743219,0.911040426841781,3.12759546516286e-92,"RF"
"tvae",50,0.900542495479204,0.908762569259183,2.9030764827536e-91,"RF"
"tvae",50,0.89873417721519,0.902903755386825,2.64043155951609e-90,"RF"
"tvae",50,0.900542495479204,0.912784732197825,2.9030764827536e-91,"RF"
"tvae",50,0.89873417721519,0.91998768725631,2.64043155951609e-90,"RF"
"tvae",50,0.905967450271248,0.914703468089473,3.41055863414309e-94,"RF"
"tvae",50,0.905967450271248,0.919833777960189,3.41055863414309e-94,"RF"
"tvae",50,0.902350813743219,0.928616868458855,3.12759546516286e-92,"RF"
"tvae",50,0.89873417721519,0.923660989123743,2.64043155951609e-90,"RF"
"tvae",50,0.896925858951175,0.905068746152268,2.35397477701911e-89,"RF"
"tvae",50,0.911392405063291,0.923599425405294,3.30474430412263e-97,"RF"
"tvae",50,0.905967450271248,0.922799097065463,3.41055863414309e-94,"RF"
"tvae",50,0.89873417721519,0.912641083521445,2.64043155951609e-90,"RF"
"tvae",50,0.905967450271248,0.910055407346604,3.41055863414309e-94,"RF"
"tvae",50,0.907775768535262,0.924666529858403,3.44966092385567e-95,"RF"
"tvae",50,0.896925858951175,0.913441411861276,2.35397477701911e-89,"RF"
"tvae",50,0.89873417721519,0.91432382515904,2.64043155951609e-90,"RF"
"tvae",50,0.89873417721519,0.920767494356659,2.64043155951609e-90,"RF"
"tvae",50,0.893309222423146,0.912364046788426,1.76412532756912e-87,"RF"
"tvae",50,0.900542495479204,0.913174635747999,2.9030764827536e-91,"RF"
"tvae",50,0.905967450271248,0.918561461112251,3.41055863414309e-94,"RF"
"tvae",50,0.911392405063291,0.924656269238662,3.30474430412263e-97,"RF"
"tvae",50,0.89873417721519,0.911296942335317,2.64043155951609e-90,"RF"
"tvae",50,0.887884267631103,0.902493330597168,9.9247206231639e-85,"RF"
"tvae",50,0.891500904159132,0.905356043505028,1.48384865694527e-86,"RF"
"tvae",50,0.895117540687161,0.904894315616663,2.05767118940466e-88,"RF"
"tvae",50,0.907775768535262,0.907408167453314,3.44966092385567e-95,"RF"
"tvae",50,0.907775768535262,0.914734249948697,3.44966092385567e-95,"RF"
"tvae",50,0.907775768535262,0.911871537040837,3.44966092385567e-95,"RF"
"tvae",50,0.89873417721519,0.924348450646419,2.64043155951609e-90,"RF"
"tvae",50,0.895117540687161,0.915565360147753,2.05767118940466e-88,"RF"
"tvae",50,0.905967450271248,0.928432177303509,3.41055863414309e-94,"RF"
"tvae",50,0.824593128390597,0.758834393597373,2.69937401581659e-57,"NN"
"tvae",50,0.840867992766727,0.749558793351118,1.28690346177642e-63,"NN"
"tvae",50,0.855334538878843,0.801805869074492,1.23257277151842e-69,"NN"
"tvae",50,0.828209764918626,0.743689718859019,1.16336792225438e-58,"NN"
"tvae",50,0.826401446654611,0.758465011286682,5.63938910392889e-58,"NN"
"tvae",50,0.851717902350814,0.750892673917505,4.28983831852359e-68,"NN"
"tvae",50,0.831826401446655,0.721998768725631,4.76485190549629e-60,"NN"
"tvae",50,0.811934900542496,0.72686230248307,1.10053917994574e-52,"NN"
"tvae",50,0.833634719710669,0.754524933305972,9.45804072435067e-61,"NN"
"tvae",50,0.819168173598553,0.742540529447979,2.74725684146031e-55,"NN"
"tvae",50,0.811934900542496,0.757541555509953,1.10053917994574e-52,"NN"
"tvae",50,0.84629294755877,0.722306587317874,7.91126192440282e-66,"NN"
"tvae",50,0.833634719710669,0.734270469936384,9.45804072435067e-61,"NN"
"tvae",50,0.864376130198915,0.764005745947055,1.33065052993146e-73,"NN"
"tvae",50,0.828209764918626,0.742499486969013,1.16336792225438e-58,"NN"
"tvae",50,0.833634719710669,0.779468499897394,9.45804072435067e-61,"NN"
"tvae",50,0.83001808318264,0.782392776523702,2.36958309489507e-59,"NN"
"tvae",50,0.840867992766727,0.748573773855941,1.28690346177642e-63,"NN"
"tvae",50,0.844484629294756,0.78058690744921,4.37848369759226e-65,"NN"
"tvae",50,0.819168173598553,0.784650112866817,2.74725684146031e-55,"NN"
"tvae",50,0.855334538878843,0.805294479786579,1.23257277151842e-69,"NN"
"tvae",50,0.824593128390597,0.745885491483686,2.69937401581659e-57,"NN"
"tvae",50,0.864376130198915,0.792325056433409,1.33065052993146e-73,"NN"
"tvae",50,0.819168173598553,0.709562897599015,2.74725684146031e-55,"NN"
"tvae",50,0.83001808318264,0.762015185717217,2.36958309489507e-59,"NN"
"tvae",50,0.824593128390597,0.782433819002668,2.69937401581659e-57,"NN"
"tvae",50,0.844484629294756,0.780525343730761,4.37848369759226e-65,"NN"
"tvae",50,0.810126582278481,0.739380258567617,4.77873840570446e-52,"NN"
"tvae",50,0.835443037974684,0.773383952390724,1.85301040743129e-61,"NN"
"tvae",50,0.820976491862568,0.730494561871537,5.95734734394429e-56,"NN"
"tvae",50,0.833634719710669,0.725323209521855,9.45804072435067e-61,"NN"
"tvae",50,0.858951175406872,0.771126616047609,3.3396882196094e-71,"NN"
"tvae",50,0.837251356238698,0.686661194336138,3.58285226352122e-62,"NN"
"tvae",50,0.826401446654611,0.719926123537862,5.63938910392889e-58,"NN"
"tvae",50,0.840867992766727,0.761707367124974,1.28690346177642e-63,"NN"
"tvae",50,0.826401446654611,0.749312538477324,5.63938910392889e-58,"NN"
"tvae",50,0.822784810126582,0.740262671865381,1.27601352856993e-56,"NN"
"tvae",50,0.835443037974684,0.771393392160887,1.85301040743129e-61,"NN"
"tvae",50,0.828209764918626,0.73546070182639,1.16336792225438e-58,"NN"
"tvae",50,0.824593128390597,0.763102811409809,2.69937401581659e-57,"NN"
"tvae",50,0.844484629294756,0.776113277241945,4.37848369759226e-65,"NN"
"tvae",50,0.837251356238698,0.763574799917915,3.58285226352122e-62,"NN"
"tvae",50,0.844484629294756,0.741145085163144,4.37848369759226e-65,"NN"
"tvae",50,0.824593128390597,0.739934332033655,2.69937401581659e-57,"NN"
"tvae",50,0.835443037974684,0.795033860045147,1.85301040743129e-61,"NN"
"tvae",50,0.839059674502712,0.770859839934332,6.83600834703968e-63,"NN"
"tvae",50,0.851717902350814,0.765811615021547,4.28983831852359e-68,"NN"
"tvae",50,0.860759493670886,0.796388261851016,5.37560898824311e-72,"NN"
"tvae",50,0.820976491862568,0.741801764826596,5.95734734394429e-56,"NN"
"tvae",50,0.833634719710669,0.773773855940899,9.45804072435067e-61,"NN"
"tabsyn",5,0.78119349005425,0.513133593269033,1.62721753992764e-42,"KNN"
"tabsyn",5,0.748643761301989,0.534301251795608,3.40586210871614e-33,"KNN"
"tabsyn",5,0.792043399638336,0.539883028934948,6.0432858558338e-46,"KNN"
"tabsyn",5,0.786618444846293,0.551980299610096,3.29159451842849e-44,"KNN"
"tabsyn",5,0.793851717902351,0.537256310281141,1.55979744793666e-46,"KNN"
"tabsyn",5,0.822784810126582,0.683480402216294,1.27601352856993e-56,"RF"
"tabsyn",5,0.83001808318264,0.683223886722758,2.36958309489507e-59,"RF"
"tabsyn",5,0.837251356238698,0.700913195156987,3.58285226352122e-62,"RF"
"tabsyn",5,0.822784810126582,0.698348040221629,1.27601352856993e-56,"RF"
"tabsyn",5,0.835443037974684,0.714857377385594,1.85301040743129e-61,"RF"
"tabsyn",5,0.801084990958409,0.526841781243587,6.1935368641218e-49,"NN"
"tabsyn",5,0.801084990958409,0.517094192489226,6.1935368641218e-49,"NN"
"tabsyn",5,0.799276672694394,0.548963677406115,2.50918519674206e-48,"NN"
"tabsyn",5,0.801084990958409,0.532628770777755,6.1935368641218e-49,"NN"
"tabsyn",5,0.801084990958409,0.501374923045352,6.1935368641218e-49,"NN"
"tabsyn",10,0.78119349005425,0.513133593269033,1.62721753992764e-42,"KNN"
"tabsyn",10,0.801084990958409,0.525035912169095,6.1935368641218e-49,"KNN"
"tabsyn",10,0.748643761301989,0.534301251795608,3.40586210871614e-33,"KNN"
"tabsyn",10,0.792043399638336,0.539883028934948,6.0432858558338e-46,"KNN"
"tabsyn",10,0.786618444846293,0.551980299610096,3.29159451842849e-44,"KNN"
"tabsyn",10,0.793851717902351,0.537256310281141,1.55979744793666e-46,"KNN"
"tabsyn",10,0.786618444846293,0.493679458239278,3.29159451842849e-44,"KNN"
"tabsyn",10,0.786618444846293,0.505797250153909,3.29159451842849e-44,"KNN"
"tabsyn",10,0.783001808318264,0.531479581366714,4.48120121227455e-43,"KNN"
"tabsyn",10,0.754068716094033,0.523948286476503,1.19090352703885e-34,"KNN"
"tabsyn",10,0.822784810126582,0.683480402216294,1.27601352856993e-56,"RF"
"tabsyn",10,0.826401446654611,0.698912374307408,5.63938910392889e-58,"RF"
"tabsyn",10,0.83001808318264,0.683223886722758,2.36958309489507e-59,"RF"
"tabsyn",10,0.837251356238698,0.700913195156987,3.58285226352122e-62,"RF"
"tabsyn",10,0.822784810126582,0.698348040221629,1.27601352856993e-56,"RF"
"tabsyn",10,0.835443037974684,0.714857377385594,1.85301040743129e-61,"RF"
"tabsyn",10,0.828209764918626,0.697188590190848,1.16336792225438e-58,"RF"
"tabsyn",10,0.826401446654611,0.674943566591422,5.63938910392889e-58,"RF"
"tabsyn",10,0.83001808318264,0.683531705315001,2.36958309489507e-59,"RF"
"tabsyn",10,0.826401446654611,0.688733839523907,5.63938910392889e-58,"RF"
"tabsyn",10,0.801084990958409,0.526841781243587,6.1935368641218e-49,"NN"
"tabsyn",10,0.801084990958409,0.514426431356454,6.1935368641218e-49,"NN"
"tabsyn",10,0.801084990958409,0.517094192489226,6.1935368641218e-49,"NN"
"tabsyn",10,0.799276672694394,0.548963677406115,2.50918519674206e-48,"NN"
"tabsyn",10,0.801084990958409,0.532628770777755,6.1935368641218e-49,"NN"
"tabsyn",10,0.801084990958409,0.501374923045352,6.1935368641218e-49,"NN"
"tabsyn",10,0.801084990958409,0.520685409398728,6.1935368641218e-49,"NN"
"tabsyn",10,0.799276672694394,0.532423558382926,2.50918519674206e-48,"NN"
"tabsyn",10,0.801084990958409,0.480361173814898,6.1935368641218e-49,"NN"
"tabsyn",10,0.801084990958409,0.541740201108147,6.1935368641218e-49,"NN"
"tabsyn",50,0.78119349005425,0.513133593269033,1.62721753992764e-42,"KNN"
"tabsyn",50,0.801084990958409,0.525035912169095,6.1935368641218e-49,"KNN"
"tabsyn",50,0.755877034358047,0.550420685409399,3.81949458838816e-35,"KNN"
"tabsyn",50,0.78119349005425,0.58717422532321,1.62721753992764e-42,"KNN"
"tabsyn",50,0.770343580470163,0.53567617484096,2.99425550333005e-39,"KNN"
"tabsyn",50,0.768535262206148,0.502298378822081,1.01103174011073e-38,"KNN"
"tabsyn",50,0.795660036166365,0.528473219782475,3.98166360436011e-47,"KNN"
"tabsyn",50,0.764918625678119,0.544325877282988,1.11819321284534e-37,"KNN"
"tabsyn",50,0.768535262206148,0.546039400779807,1.01103174011073e-38,"KNN"
"tabsyn",50,0.792043399638336,0.517278883644572,6.0432858558338e-46,"KNN"
"tabsyn",50,0.792043399638336,0.492027498460907,6.0432858558338e-46,"KNN"
"tabsyn",50,0.748643761301989,0.534301251795608,3.40586210871614e-33,"KNN"
"tabsyn",50,0.799276672694394,0.546316437512826,2.50918519674206e-48,"KNN"
"tabsyn",50,0.786618444846293,0.488836445721322,3.29159451842849e-44,"KNN"
"tabsyn",50,0.792043399638336,0.50079006772009,6.0432858558338e-46,"KNN"
"tabsyn",50,0.76130198915009,0.540355017443054,1.18803555732639e-36,"KNN"
"tabsyn",50,0.786618444846293,0.520736712497435,3.29159451842849e-44,"KNN"
"tabsyn",50,0.76130198915009,0.554617278883645,1.18803555732639e-36,"KNN"
"tabsyn",50,0.784810126582278,0.507100348861071,1.22102401771172e-43,"KNN"
"tabsyn",50,0.792043399638336,0.561050687461523,6.0432858558338e-46,"KNN"
"tabsyn",50,0.777576853526221,0.527088036117382,2.0787510656893e-41,"KNN"
"tabsyn",50,0.795660036166365,0.553355222655448,3.98166360436011e-47,"KNN"
"tabsyn",50,0.792043399638336,0.539883028934948,6.0432858558338e-46,"KNN"
"tabsyn",50,0.783001808318264,0.530484301251796,4.48120121227455e-43,"KNN"
"tabsyn",50,0.786618444846293,0.574748614816335,3.29159451842849e-44,"KNN"
"tabsyn",50,0.790235081374322,0.544059101169711,2.3158515517285e-45,"KNN"
"tabsyn",50,0.772151898734177,0.544879950749025,8.77768709377357e-40,"KNN"
"tabsyn",50,0.775768535262206,0.57056228196183,7.31413202902186e-41,"KNN"
"tabsyn",50,0.788426763110307,0.522799097065463,8.77832619975931e-45,"KNN"
